timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,reject_flag,scenario_label,production_risk_score
2026-09-12T09:37:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.918,3.567,0.652,502.454,45.03,32.391,2.293,31.94,0,vibration_bearing,23
2026-09-12T09:37:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.153,3.606,0.659,498.862,45.061,31.58,2.287,32.06,0,vibration_bearing,22
2026-09-12T09:37:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.709,3.473,0.68,496.983,45.361,31.8,2.257,32.157,0,vibration_bearing,22
2026-09-12T09:37:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.445,3.341,0.565,499.957,44.808,31.542,2.26,32.241,0,vibration_bearing,22
2026-09-12T09:37:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.612,3.609,0.593,499.899,45.382,31.569,2.338,31.936,0,vibration_bearing,24
2026-09-12T09:37:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.02,3.426,0.621,500.422,44.509,31.792,2.397,32.254,0,vibration_bearing,26
2026-09-12T09:37:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.153,3.665,0.657,498.704,45.042,32.338,2.317,32.147,0,vibration_bearing,23
2026-09-12T09:37:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.257,3.484,0.635,501.044,44.974,31.598,2.326,32.123,0,vibration_bearing,24
2026-09-12T09:37:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.877,3.303,0.657,499.855,45.219,31.916,2.161,32.195,0,vibration_bearing,19
2026-09-12T09:37:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.651,3.579,0.614,501.923,45.428,32.021,2.218,32.077,0,vibration_bearing,21
2026-09-12T09:37:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.875,3.422,0.657,497.236,44.788,32.056,2.185,32.172,0,vibration_bearing,20
2026-09-12T09:37:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.864,3.499,0.691,499.609,45.173,31.714,2.201,32.084,0,vibration_bearing,20
2026-09-12T09:37:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.907,3.436,0.595,494.541,45.05,31.871,2.213,32.193,0,vibration_bearing,20
2026-09-12T09:37:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.271,3.465,0.632,500.813,45.179,31.762,2.337,32.189,0,vibration_bearing,24
2026-09-12T09:37:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.11,3.659,0.58,497.673,45.093,32.189,2.189,32.033,0,vibration_bearing,20
2026-09-12T09:37:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.974,3.488,0.618,500.576,45.26,32.376,2.353,32.163,0,vibration_bearing,24
2026-09-12T09:37:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.529,3.532,0.605,501.403,45.072,31.998,2.193,32.223,0,vibration_bearing,20
2026-09-12T09:37:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.642,3.515,0.599,499.117,44.894,32.353,2.3,32.282,0,vibration_bearing,23
2026-09-12T09:37:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.731,3.395,0.637,500.442,44.64,31.974,2.358,31.96,0,vibration_bearing,24
2026-09-12T09:37:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.237,3.587,0.639,502.149,45.172,31.921,2.229,32.284,0,vibration_bearing,21
2026-09-12T09:38:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.048,3.447,0.599,502.357,44.846,31.959,2.263,32.395,0,vibration_bearing,22
2026-09-12T09:38:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.2,3.649,0.678,496.167,44.943,32.136,2.446,31.907,1,vibration_bearing,27
2026-09-12T09:38:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.079,3.556,0.611,500.516,44.933,32.329,2.474,32.306,1,vibration_bearing,28
2026-09-12T09:38:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.149,3.634,0.649,502.423,45.001,31.992,2.413,32.121,1,vibration_bearing,26
2026-09-12T09:38:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.153,3.665,0.694,500.587,44.875,31.73,2.353,32.401,0,vibration_bearing,24
2026-09-12T09:38:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.477,3.537,0.649,499.054,44.668,32.589,2.354,32.318,0,vibration_bearing,24
2026-09-12T09:38:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.478,3.448,0.661,499.684,45.07,32.367,2.331,32.061,0,vibration_bearing,24
2026-09-12T09:38:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.692,3.592,0.687,498.029,44.977,31.963,2.436,32.248,1,vibration_bearing,27
2026-09-12T09:38:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.905,3.648,0.653,498.703,44.769,32.118,2.505,31.977,1,vibration_bearing,29
2026-09-12T09:38:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.669,3.565,0.604,499.962,44.993,31.951,2.441,32.382,1,vibration_bearing,27
2026-09-12T09:38:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.655,3.588,0.669,500.213,45.0,31.736,2.411,32.26,1,vibration_bearing,26
2026-09-12T09:38:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.075,3.767,0.616,504.98,45.182,32.247,2.475,32.347,1,vibration_bearing,28
2026-09-12T09:38:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.646,3.243,0.564,498.343,45.081,31.78,2.385,32.352,0,vibration_bearing,25
2026-09-12T09:38:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.306,3.662,0.715,502.941,44.836,31.828,2.329,32.345,0,vibration_bearing,24
2026-09-12T09:38:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.843,3.534,0.673,499.527,44.861,31.858,2.428,32.506,1,vibration_bearing,26
2026-09-12T09:38:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.838,3.391,0.696,500.432,44.803,32.03,2.292,32.303,0,vibration_bearing,23
2026-09-12T09:38:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.827,3.644,0.621,498.948,45.307,32.265,2.423,32.445,1,vibration_bearing,26
2026-09-12T09:38:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.527,3.509,0.682,499.686,44.981,31.826,2.498,32.565,1,vibration_bearing,28
2026-09-12T09:38:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.077,3.476,0.648,498.0,44.737,31.492,2.455,32.361,1,vibration_bearing,27
2026-09-12T09:38:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.935,3.367,0.701,498.672,44.851,31.793,2.51,32.562,1,vibration_bearing,29
2026-09-12T09:38:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.657,3.466,0.651,501.844,44.871,32.338,2.394,32.375,0,vibration_bearing,25
2026-09-12T09:38:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.794,3.448,0.635,498.325,44.96,31.789,2.263,32.594,0,vibration_bearing,22
2026-09-12T09:38:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.874,3.602,0.663,500.374,44.966,32.07,2.467,32.39,1,vibration_bearing,27
2026-09-12T09:38:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.956,3.549,0.618,500.548,44.665,32.075,2.41,32.344,1,vibration_bearing,26
2026-09-12T09:38:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.19,3.6,0.585,499.404,44.989,31.879,2.486,32.311,1,vibration_bearing,28
2026-09-12T09:38:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.853,3.58,0.668,497.556,45.052,32.196,2.514,32.403,1,vibration_bearing,29
2026-09-12T09:38:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.838,3.62,0.622,499.697,45.099,32.124,2.598,32.565,1,vibration_bearing,31
2026-09-12T09:38:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.922,3.418,0.595,496.474,45.21,31.968,2.57,32.502,1,vibration_bearing,30
2026-09-12T09:38:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.83,3.484,0.663,499.611,45.063,31.725,2.477,32.483,1,vibration_bearing,28
2026-09-12T09:38:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.139,3.387,0.644,500.658,45.091,32.247,2.47,32.59,1,vibration_bearing,28
2026-09-12T09:38:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.66,3.268,0.644,497.724,45.082,31.719,2.583,32.592,1,vibration_bearing,31
2026-09-12T09:38:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.23,3.579,0.617,500.225,45.16,31.786,2.498,32.381,1,vibration_bearing,28
2026-09-12T09:38:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.879,3.549,0.669,497.515,45.158,32.086,2.532,32.637,1,vibration_bearing,29
2026-09-12T09:38:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.688,3.418,0.693,498.186,44.517,32.284,2.458,32.668,1,vibration_bearing,27
2026-09-12T09:38:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.559,3.404,0.643,499.094,44.751,31.936,2.42,32.56,1,vibration_bearing,26
2026-09-12T09:38:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.8,3.483,0.707,498.682,45.161,32.334,2.45,32.519,1,vibration_bearing,27
2026-09-12T09:38:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.399,3.464,0.666,501.466,44.921,32.581,2.547,32.461,1,vibration_bearing,30
2026-09-12T09:38:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.004,3.242,0.619,497.187,44.814,31.867,2.39,32.478,0,vibration_bearing,25
2026-09-12T09:38:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.263,3.275,0.62,502.771,44.859,32.247,2.672,32.514,1,vibration_bearing,33
2026-09-12T09:38:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.05,3.467,0.677,501.692,44.72,31.796,2.422,32.428,1,vibration_bearing,26
2026-09-12T09:38:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.303,3.311,0.664,498.474,44.724,31.91,2.633,32.528,1,vibration_bearing,32
2026-09-12T09:38:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.041,3.51,0.625,502.325,44.842,32.618,2.696,32.511,1,vibration_bearing,34
2026-09-12T09:38:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.124,3.293,0.663,502.254,45.171,31.783,2.496,32.712,1,vibration_bearing,28
2026-09-12T09:38:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.391,3.596,0.632,498.952,44.666,31.993,2.601,32.582,1,vibration_bearing,31
2026-09-12T09:38:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.183,3.544,0.696,499.797,44.844,31.952,2.675,32.561,1,vibration_bearing,33
2026-09-12T09:38:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.046,3.483,0.666,497.191,45.257,31.642,2.451,32.547,1,vibration_bearing,27
2026-09-12T09:38:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.152,3.387,0.616,499.104,45.238,32.398,2.69,32.587,1,vibration_bearing,34
2026-09-12T09:38:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.09,3.708,0.714,502.003,44.908,32.273,2.603,32.469,1,vibration_bearing,31
2026-09-12T09:38:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.546,3.544,0.657,497.047,45.101,32.352,2.739,32.705,1,vibration_bearing,35
2026-09-12T09:38:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.15,3.562,0.645,499.853,45.238,31.921,2.753,32.413,1,vibration_bearing,35
2026-09-12T09:38:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.858,3.662,0.642,500.933,44.99,31.928,2.712,32.754,1,vibration_bearing,34
2026-09-12T09:38:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.231,3.31,0.689,497.496,45.172,32.059,2.675,32.64,1,vibration_bearing,33
2026-09-12T09:38:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.958,3.42,0.683,500.778,44.885,31.584,2.554,32.723,1,vibration_bearing,30
2026-09-12T09:38:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.492,3.654,0.704,501.456,44.73,31.979,2.588,32.696,1,vibration_bearing,31
2026-09-12T09:38:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.02,3.666,0.634,497.307,44.477,31.812,2.796,32.706,1,vibration_bearing,37
2026-09-12T09:38:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.758,3.549,0.692,499.398,45.007,32.362,2.745,32.579,1,vibration_bearing,35
2026-09-12T09:38:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.022,3.638,0.664,501.698,45.066,31.919,2.636,32.876,1,vibration_bearing,32
2026-09-12T09:38:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.964,3.468,0.682,501.777,45.015,32.288,2.51,32.833,1,vibration_bearing,29
2026-09-12T09:38:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.718,3.465,0.654,498.06,45.443,32.016,2.641,32.92,1,vibration_bearing,32
2026-09-12T09:38:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.846,3.564,0.707,501.307,44.955,32.035,2.912,33.067,1,vibration_bearing,40
2026-09-12T09:39:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.337,3.569,0.632,498.987,44.64,31.898,2.752,32.74,1,vibration_bearing,35
2026-09-12T09:39:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.925,3.825,0.661,499.874,44.878,31.725,2.834,33.063,1,vibration_bearing,38
2026-09-12T09:39:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.155,3.503,0.613,501.013,45.218,31.879,2.783,32.922,1,vibration_bearing,36
2026-09-12T09:39:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.863,3.382,0.598,499.525,44.702,31.757,2.792,32.76,1,vibration_bearing,37
2026-09-12T09:39:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.924,3.483,0.619,500.046,45.017,31.442,2.776,32.71,1,vibration_bearing,36
2026-09-12T09:39:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.992,3.49,0.672,502.106,45.014,31.799,2.643,32.763,1,vibration_bearing,32
2026-09-12T09:39:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.97,3.605,0.669,499.763,44.899,31.546,2.727,32.712,1,vibration_bearing,35
2026-09-12T09:39:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.118,3.46,0.606,500.125,45.032,31.967,2.864,32.826,1,vibration_bearing,39
2026-09-12T09:39:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.787,3.413,0.666,496.733,45.197,31.607,2.75,32.678,1,vibration_bearing,35
2026-09-12T09:39:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.233,3.522,0.662,502.287,44.927,31.987,2.633,32.896,1,vibration_bearing,32
2026-09-12T09:39:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.565,3.57,0.678,499.663,45.02,32.253,2.746,32.769,1,vibration_bearing,35
2026-09-12T09:39:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.06,3.453,0.639,497.331,44.93,31.915,2.796,32.886,1,vibration_bearing,37
2026-09-12T09:39:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.261,3.283,0.675,499.754,45.074,32.096,2.748,32.992,1,vibration_bearing,35
2026-09-12T09:39:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.212,3.523,0.636,498.988,45.29,31.613,2.66,32.806,1,vibration_bearing,33
2026-09-12T09:39:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.807,3.605,0.717,500.155,45.062,32.035,2.719,32.769,1,vibration_bearing,35
2026-09-12T09:39:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.118,3.419,0.628,499.531,44.76,32.315,2.832,32.805,1,vibration_bearing,38
2026-09-12T09:39:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.299,3.55,0.636,499.392,44.926,31.896,2.776,32.81,1,vibration_bearing,36
2026-09-12T09:39:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.636,3.534,0.646,497.74,44.98,31.287,2.851,32.853,1,vibration_bearing,38
2026-09-12T09:39:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.049,3.572,0.691,501.104,44.966,32.133,2.773,33.071,1,vibration_bearing,36
2026-09-12T09:39:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.311,3.39,0.659,502.032,45.293,32.294,2.844,33.015,1,vibration_bearing,38
2026-09-12T09:39:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.78,3.586,0.639,498.714,44.888,32.022,2.701,33.109,1,vibration_bearing,34
2026-09-12T09:39:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.315,3.745,0.656,500.436,44.712,31.757,2.82,33.263,1,vibration_bearing,37
2026-09-12T09:39:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.87,3.533,0.626,499.427,45.256,31.915,2.901,33.028,1,vibration_bearing,40
2026-09-12T09:39:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.945,3.482,0.675,500.846,44.821,32.387,2.836,33.024,1,vibration_bearing,38
2026-09-12T09:39:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.624,3.54,0.707,501.782,45.214,32.059,2.845,33.089,1,vibration_bearing,38
2026-09-12T09:39:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.735,3.47,0.696,500.612,45.218,31.758,2.779,33.052,1,vibration_bearing,36
2026-09-12T09:39:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.515,3.535,0.613,504.133,45.048,31.592,2.913,32.636,1,vibration_bearing,40
2026-09-12T09:39:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.13,3.547,0.687,495.17,44.978,32.005,2.839,33.16,1,vibration_bearing,38
2026-09-12T09:39:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.731,3.61,0.681,496.992,44.906,32.423,2.89,33.036,1,vibration_bearing,39
2026-09-12T09:39:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.25,3.636,0.686,500.177,45.059,32.325,2.855,33.024,1,vibration_bearing,38
2026-09-12T09:39:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.928,3.22,0.644,497.374,44.874,32.438,2.887,32.97,1,vibration_bearing,39
2026-09-12T09:39:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.165,3.651,0.657,501.227,44.882,31.819,3.016,33.262,1,vibration_bearing,43
2026-09-12T09:39:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.888,3.509,0.578,500.792,44.992,31.946,2.914,33.108,1,vibration_bearing,40
2026-09-12T09:39:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.497,3.428,0.618,501.93,45.042,32.044,2.96,33.227,1,vibration_bearing,41
2026-09-12T09:39:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.536,3.691,0.562,498.958,45.304,32.245,2.805,33.109,1,vibration_bearing,37
2026-09-12T09:39:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.011,3.402,0.611,498.461,44.804,32.147,2.742,33.258,1,vibration_bearing,35
2026-09-12T09:39:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.416,3.478,0.681,501.597,45.437,31.997,2.833,33.16,1,vibration_bearing,38
2026-09-12T09:39:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.941,3.507,0.65,497.852,44.699,31.428,2.94,33.162,1,vibration_bearing,41
2026-09-12T09:39:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.228,3.52,0.662,499.13,44.945,32.029,2.8,33.292,1,vibration_bearing,37
2026-09-12T09:39:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.058,3.222,0.661,495.254,45.082,32.326,2.909,33.128,1,vibration_bearing,40
2026-09-12T09:39:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.081,3.601,0.656,502.475,44.841,31.988,2.941,33.188,1,vibration_bearing,41
2026-09-12T09:39:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.109,3.571,0.69,499.558,44.98,32.159,2.924,33.194,1,vibration_bearing,40
2026-09-12T09:39:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.155,3.529,0.648,497.675,45.105,31.947,3.104,33.244,1,vibration_bearing,45
2026-09-12T09:39:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.191,3.501,0.653,500.695,45.24,32.034,2.939,33.33,1,vibration_bearing,41
2026-09-12T09:39:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.937,3.381,0.651,500.969,45.241,32.009,2.819,33.149,1,vibration_bearing,37
2026-09-12T09:39:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.142,3.5,0.702,502.435,45.493,32.09,2.996,33.155,1,vibration_bearing,42
2026-09-12T09:39:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.007,3.331,0.659,499.012,44.534,32.02,2.951,33.102,1,vibration_bearing,41
2026-09-12T09:39:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.527,3.459,0.64,496.752,44.854,31.833,2.836,33.219,1,vibration_bearing,38
2026-09-12T09:39:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.739,3.843,0.741,498.549,45.168,31.766,2.907,33.292,1,vibration_bearing,40
2026-09-12T09:39:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.003,3.539,0.715,498.255,45.237,31.948,2.95,33.207,1,vibration_bearing,41
2026-09-12T09:39:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.093,3.537,0.7,495.742,45.078,32.056,3.032,33.229,1,vibration_bearing,43
2026-09-12T09:39:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.813,3.37,0.629,501.133,44.663,31.997,3.053,33.286,1,vibration_bearing,44
2026-09-12T09:39:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.179,3.487,0.645,503.874,45.189,32.018,2.965,33.399,1,vibration_bearing,41
2026-09-12T09:39:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.941,3.515,0.608,504.316,44.881,31.882,2.889,33.238,1,vibration_bearing,39
2026-09-12T09:39:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.194,3.403,0.658,500.533,45.102,32.049,3.098,33.21,1,vibration_bearing,45
2026-09-12T09:39:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.162,3.325,0.633,499.787,44.55,31.975,2.955,33.232,1,vibration_bearing,41
2026-09-12T09:39:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.607,3.383,0.672,499.774,45.085,31.913,2.923,33.333,1,vibration_bearing,40
2026-09-12T09:39:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.198,3.54,0.64,500.964,45.063,32.547,2.988,33.31,1,vibration_bearing,42
2026-09-12T09:39:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.741,3.773,0.673,506.509,45.166,32.023,3.047,33.425,1,vibration_bearing,45
2026-09-12T09:39:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.093,3.209,0.616,499.427,44.71,31.885,3.138,33.326,1,vibration_bearing,46
2026-09-12T09:40:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.172,3.183,0.646,500.313,44.786,31.545,3.055,33.42,1,vibration_bearing,44
2026-09-12T09:40:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.832,3.516,0.69,500.719,45.084,32.016,2.956,33.355,1,vibration_bearing,41
2026-09-12T09:40:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.934,3.508,0.639,496.737,45.258,32.64,3.143,33.56,1,vibration_bearing,46
2026-09-12T09:40:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.264,3.443,0.638,500.833,44.912,31.838,2.982,33.407,1,vibration_bearing,42
2026-09-12T09:40:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.703,3.502,0.65,498.574,45.167,31.517,3.179,33.336,1,vibration_bearing,47
2026-09-12T09:40:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.829,3.678,0.684,499.687,45.049,32.125,2.85,33.581,1,vibration_bearing,38
2026-09-12T09:40:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.142,3.419,0.654,499.598,44.87,31.844,3.17,33.466,1,vibration_bearing,47
2026-09-12T09:40:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.984,3.332,0.668,503.116,44.887,32.007,3.092,33.623,1,vibration_bearing,45
2026-09-12T09:40:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.713,3.566,0.629,500.653,45.313,31.846,3.088,33.418,1,vibration_bearing,45
2026-09-12T09:40:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.331,3.576,0.557,503.631,44.613,31.971,3.071,33.376,1,vibration_bearing,44
2026-09-12T09:40:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.743,3.65,0.631,500.675,45.392,32.522,3.207,33.455,1,vibration_bearing,48
2026-09-12T09:40:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.085,3.65,0.676,498.271,45.098,31.844,3.041,33.415,1,vibration_bearing,44
2026-09-12T09:40:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.198,3.345,0.6,498.653,44.965,32.052,3.15,33.511,1,vibration_bearing,47
2026-09-12T09:40:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.671,3.491,0.616,500.177,45.089,32.145,3.214,33.365,1,vibration_bearing,48
2026-09-12T09:40:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.915,3.596,0.593,501.592,44.917,32.099,3.15,33.573,1,vibration_bearing,47
2026-09-12T09:40:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.075,3.376,0.649,503.274,44.884,32.184,3.086,33.517,1,vibration_bearing,45
2026-09-12T09:40:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.404,3.467,0.645,501.609,45.142,31.612,3.237,33.672,1,vibration_bearing,49
