timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,tablet_hardness_kp,tablet_thickness_mm,reject_flag
2026-09-13T09:33:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.566,3.48,0.694,496.836,44.431,32.052,1.159,30.864,12.331,4.522,0
2026-09-13T09:33:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.882,3.504,0.636,498.837,44.988,31.836,1.211,31.291,11.693,4.465,0
2026-09-13T09:33:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.989,3.469,0.62,498.268,44.732,32.036,1.259,30.928,12.035,4.524,0
2026-09-13T09:33:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.405,3.368,0.668,502.206,44.718,31.669,1.115,30.869,12.436,4.5,0
2026-09-13T09:33:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.696,3.499,0.647,498.441,45.163,31.733,1.289,31.243,12.038,4.435,0
2026-09-13T09:33:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.964,3.514,0.662,497.391,44.633,31.776,1.362,31.024,11.758,4.535,0
2026-09-13T09:33:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.987,3.517,0.661,500.826,45.092,31.85,1.253,30.731,11.967,4.495,0
2026-09-13T09:33:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.895,3.775,0.618,499.858,45.019,32.015,1.304,30.966,11.473,4.512,0
2026-09-13T09:33:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.678,3.419,0.644,495.083,44.695,32.018,1.162,30.701,11.989,4.536,0
2026-09-13T09:33:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.946,3.453,0.623,498.176,45.024,32.389,1.15,31.167,11.32,4.487,0
2026-09-13T09:33:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.215,3.463,0.646,497.984,45.203,32.004,1.234,31.083,11.88,4.496,0
2026-09-13T09:33:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.178,3.533,0.694,500.0,44.947,31.625,1.194,31.077,12.22,4.515,0
2026-09-13T09:33:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.427,3.558,0.661,497.147,44.543,32.216,1.248,31.258,11.792,4.447,0
2026-09-13T09:33:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.13,3.429,0.514,500.435,45.096,31.806,1.174,31.272,12.312,4.468,0
2026-09-13T09:33:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.606,3.412,0.67,498.414,45.285,32.051,1.286,31.165,12.42,4.496,0
2026-09-13T09:33:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.746,3.383,0.672,501.969,45.116,31.983,1.295,31.085,11.58,4.493,0
2026-09-13T09:33:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.739,3.543,0.708,500.287,45.286,31.941,1.098,30.824,11.642,4.49,0
2026-09-13T09:33:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.26,3.305,0.749,498.534,44.869,31.665,1.152,31.257,12.376,4.504,0
2026-09-13T09:33:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.131,3.457,0.611,499.778,44.8,32.165,1.213,31.223,11.84,4.454,0
2026-09-13T09:33:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.476,3.569,0.636,500.995,45.053,32.121,1.23,31.069,11.224,4.525,0
2026-09-13T09:33:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.618,3.674,0.732,500.596,45.31,32.155,1.279,31.104,11.934,4.479,0
2026-09-13T09:33:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.424,3.54,0.684,497.114,44.524,31.506,1.091,30.811,12.487,4.452,0
2026-09-13T09:33:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.466,3.503,0.6,502.554,44.734,32.014,1.202,30.793,11.984,4.518,0
2026-09-13T09:33:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.998,3.496,0.696,496.48,44.996,32.015,1.303,30.967,12.059,4.497,0
2026-09-13T09:33:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.717,3.512,0.632,500.158,44.995,31.77,1.097,30.715,11.635,4.542,0
2026-09-13T09:33:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.38,3.438,0.7,502.64,45.539,32.315,1.163,30.925,12.377,4.449,0
2026-09-13T09:33:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.129,3.432,0.714,503.135,44.577,31.819,1.218,31.033,11.356,4.522,0
2026-09-13T09:33:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.102,3.296,0.757,501.061,45.452,32.389,1.276,30.969,12.012,4.478,0
2026-09-13T09:33:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.214,3.396,0.682,500.569,44.94,32.007,1.155,31.318,11.801,4.52,0
2026-09-13T09:34:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.738,3.581,0.552,501.142,45.441,31.907,1.268,31.285,12.696,4.487,0
2026-09-13T09:34:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.111,3.367,0.693,497.969,44.519,32.211,1.167,30.963,12.555,4.481,0
2026-09-13T09:34:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.459,3.585,0.606,497.038,45.165,31.715,1.346,30.777,12.699,4.471,0
2026-09-13T09:34:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.692,3.643,0.685,504.525,45.022,32.485,1.444,30.953,12.254,4.463,0
2026-09-13T09:34:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.023,3.43,0.681,498.263,45.135,32.299,1.199,31.242,11.97,4.476,0
2026-09-13T09:34:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.786,3.261,0.618,500.468,44.51,31.294,1.177,31.16,12.588,4.462,0
2026-09-13T09:34:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.927,3.387,0.683,499.02,44.889,31.742,1.178,30.881,11.886,4.494,0
2026-09-13T09:34:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.982,3.43,0.717,504.89,44.513,31.633,1.226,31.062,11.766,4.484,0
2026-09-13T09:34:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.348,3.534,0.689,503.405,45.238,31.91,1.129,30.946,11.935,4.499,0
2026-09-13T09:34:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.033,3.381,0.668,502.606,44.206,32.089,1.353,31.059,11.613,4.519,0
2026-09-13T09:34:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.796,3.593,0.689,495.9,44.756,31.536,1.257,30.966,12.466,4.516,0
2026-09-13T09:34:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.355,3.573,0.669,496.991,44.827,31.915,1.102,31.117,12.65,4.485,0
2026-09-13T09:34:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.063,3.46,0.707,498.937,44.935,32.157,1.263,31.062,11.832,4.487,0
2026-09-13T09:34:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.852,3.473,0.649,499.803,45.06,31.654,1.275,31.013,12.029,4.449,0
2026-09-13T09:34:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.921,3.455,0.659,498.846,44.495,31.443,1.074,31.036,11.754,4.54,0
2026-09-13T09:34:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.013,3.495,0.654,502.262,45.089,32.677,1.131,30.972,12.302,4.555,0
2026-09-13T09:34:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.495,3.532,0.68,503.032,45.353,32.133,1.14,30.658,11.356,4.522,0
2026-09-13T09:34:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.8,3.566,0.665,504.315,45.421,31.964,1.237,30.857,12.345,4.5,0
2026-09-13T09:34:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.476,3.508,0.652,502.568,44.68,31.65,1.234,31.099,11.368,4.521,0
2026-09-13T09:34:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.4,3.522,0.632,499.392,44.855,32.714,1.105,31.034,12.596,4.482,0
2026-09-13T09:34:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.57,3.477,0.607,491.911,45.086,31.113,1.38,31.271,12.212,4.469,0
2026-09-13T09:34:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.151,3.303,0.647,503.95,45.183,31.61,1.271,30.93,12.213,4.44,0
2026-09-13T09:34:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.985,3.494,0.688,496.707,45.21,31.727,1.203,30.951,11.899,4.505,0
2026-09-13T09:34:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.205,3.563,0.666,496.819,45.227,31.891,1.307,30.909,11.615,4.483,0
2026-09-13T09:34:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.377,3.419,0.58,496.943,45.652,32.182,1.19,31.149,12.282,4.478,0
2026-09-13T09:34:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.35,3.502,0.572,501.404,45.295,32.337,1.217,30.907,11.649,4.484,0
2026-09-13T09:34:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.187,3.693,0.631,497.354,45.124,32.052,1.165,31.199,11.639,4.522,0
2026-09-13T09:34:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.816,3.598,0.716,499.891,44.328,32.042,1.19,30.791,11.986,4.483,0
2026-09-13T09:34:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.026,3.275,0.664,496.046,44.801,32.229,1.157,31.139,11.9,4.5,0
2026-09-13T09:34:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.883,3.463,0.673,495.938,45.241,31.891,1.129,31.311,11.474,4.482,0
2026-09-13T09:34:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.163,3.516,0.615,503.193,44.749,31.975,1.199,31.055,11.37,4.568,0
2026-09-13T09:34:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.023,3.493,0.701,501.85,44.994,32.047,1.229,31.382,12.339,4.482,0
2026-09-13T09:34:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.48,3.591,0.664,498.517,45.193,31.741,1.061,31.239,11.332,4.527,0
2026-09-13T09:34:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.943,3.533,0.648,497.939,44.91,31.5,1.325,30.892,12.918,4.451,0
2026-09-13T09:34:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.625,3.607,0.543,498.412,44.461,32.118,1.239,31.162,11.745,4.503,0
2026-09-13T09:34:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.409,3.46,0.731,500.298,44.759,32.017,1.22,30.989,11.754,4.53,0
2026-09-13T09:34:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.382,3.479,0.652,499.683,45.383,31.717,1.156,30.852,12.735,4.49,0
2026-09-13T09:34:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.971,3.507,0.621,498.393,44.891,31.848,1.18,30.82,11.723,4.489,0
2026-09-13T09:34:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.796,3.348,0.72,498.463,45.226,31.741,1.189,30.783,11.946,4.524,0
2026-09-13T09:34:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.963,3.676,0.658,498.916,44.955,32.133,0.994,30.806,11.804,4.514,0
2026-09-13T09:34:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,16.759,3.556,0.628,495.584,44.981,31.767,1.185,30.873,11.031,4.527,0
2026-09-13T09:34:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.689,3.342,0.613,497.065,44.939,32.202,1.268,30.459,12.17,4.485,0
2026-09-13T09:34:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.233,3.509,0.635,502.698,44.867,31.688,1.159,31.157,12.264,4.515,0
2026-09-13T09:34:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.056,3.439,0.634,497.542,45.323,31.531,1.289,31.408,12.705,4.509,0
2026-09-13T09:34:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.139,3.498,0.689,498.818,45.109,32.246,1.187,30.841,12.443,4.503,0
2026-09-13T09:34:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.713,3.437,0.613,498.508,45.386,32.48,1.033,31.145,11.983,4.507,0
2026-09-13T09:34:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.918,3.501,0.639,499.728,44.789,31.808,1.122,31.131,11.875,4.473,0
2026-09-13T09:34:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.678,3.423,0.667,499.012,45.144,31.759,1.18,31.114,12.125,4.52,0
2026-09-13T09:34:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.485,3.417,0.666,499.046,44.726,31.592,1.117,31.116,11.82,4.508,0
2026-09-13T09:34:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.864,3.51,0.611,499.02,45.354,31.994,1.235,31.132,11.386,4.465,0
2026-09-13T09:34:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.571,3.569,0.526,502.258,44.551,31.957,1.244,30.834,11.988,4.487,0
2026-09-13T09:34:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.318,3.271,0.69,496.304,45.101,32.086,1.272,31.24,11.617,4.487,0
2026-09-13T09:34:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.669,3.418,0.624,498.413,45.186,32.472,1.18,31.083,11.949,4.544,0
2026-09-13T09:34:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.641,3.588,0.728,495.577,45.007,31.543,1.147,31.157,12.307,4.49,0
2026-09-13T09:34:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.741,3.448,0.665,502.558,44.433,31.371,1.341,31.108,11.82,4.505,0
2026-09-13T09:34:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.795,3.439,0.593,499.525,44.663,32.55,1.324,31.031,11.521,4.51,0
2026-09-13T09:34:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.516,3.393,0.672,503.124,44.798,32.009,1.251,31.181,12.197,4.463,0
2026-09-13T09:34:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.723,3.427,0.613,500.099,45.089,31.761,1.231,30.697,11.932,4.508,0
2026-09-13T09:34:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.728,3.532,0.653,504.731,45.441,32.01,1.256,31.407,12.115,4.493,0
2026-09-13T09:34:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.089,3.579,0.612,498.295,45.253,32.011,1.301,30.83,12.389,4.493,0
2026-09-13T09:35:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.689,3.416,0.662,501.596,45.081,31.857,3.248,31.941,11.792,4.515,1
2026-09-13T09:35:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.371,3.397,0.675,499.806,44.67,32.059,2.643,33.287,12.298,4.501,1
2026-09-13T09:35:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.891,3.451,0.612,499.74,45.125,31.784,2.555,32.089,12.129,4.517,1
2026-09-13T09:35:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.447,3.454,0.681,498.005,44.885,32.09,3.064,31.674,11.961,4.503,1
2026-09-13T09:35:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.237,3.59,0.729,497.472,44.76,32.3,2.426,33.638,11.922,4.472,1
2026-09-13T09:35:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.415,3.522,0.596,502.014,45.161,32.041,2.646,32.911,12.209,4.5,1
2026-09-13T09:35:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.708,3.35,0.652,501.821,44.917,31.654,3.102,33.773,11.957,4.512,1
2026-09-13T09:35:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.758,3.532,0.643,501.922,45.11,32.083,1.735,33.932,11.882,4.534,1
2026-09-13T09:35:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.607,3.408,0.705,501.678,45.446,31.64,2.431,32.469,12.036,4.547,1
2026-09-13T09:35:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.83,3.579,0.615,495.034,44.719,32.887,2.534,34.125,12.641,4.455,1
2026-09-13T09:35:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.435,3.378,0.686,500.972,44.685,31.911,2.638,33.883,12.139,4.455,1
2026-09-13T09:35:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.11,3.462,0.761,500.352,44.741,31.845,2.622,33.363,11.11,4.474,1
2026-09-13T09:35:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.37,3.56,0.651,498.296,45.043,32.189,3.241,32.535,11.545,4.554,1
2026-09-13T09:35:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.95,3.485,0.465,501.821,45.303,32.134,2.643,32.548,11.63,4.495,1
2026-09-13T09:35:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.87,3.52,0.624,500.874,45.023,31.926,2.591,33.217,11.175,4.501,1
2026-09-13T09:35:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.72,3.391,0.595,497.977,44.663,32.078,2.63,33.068,12.038,4.529,1
2026-09-13T09:35:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.524,3.543,0.529,494.325,44.902,32.291,2.618,32.186,12.371,4.515,1
2026-09-13T09:35:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.672,3.537,0.68,501.887,45.057,31.522,2.583,33.635,13.128,4.449,1
2026-09-13T09:35:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.381,3.544,0.668,500.848,44.833,31.838,2.879,33.202,11.105,4.536,1
2026-09-13T09:35:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.989,3.669,0.643,502.923,45.194,31.963,2.693,33.766,12.453,4.492,1
2026-09-13T09:35:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.965,3.532,0.663,500.275,44.81,32.017,2.581,31.958,12.112,4.535,1
2026-09-13T09:35:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.542,3.483,0.61,501.178,45.186,31.535,3.0,33.066,11.729,4.471,1
2026-09-13T09:35:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.698,3.331,0.628,496.445,45.139,31.699,2.901,34.419,11.894,4.53,1
2026-09-13T09:35:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.354,3.48,0.608,499.551,44.638,32.23,2.215,33.148,12.628,4.512,1
2026-09-13T09:35:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.804,3.551,0.637,501.456,44.952,31.665,2.806,31.939,12.735,4.461,1
2026-09-13T09:35:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.789,3.347,0.642,500.32,45.247,31.956,2.771,33.085,12.22,4.503,1
2026-09-13T09:35:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.583,3.598,0.546,501.577,44.887,31.584,2.944,33.222,12.03,4.462,1
2026-09-13T09:35:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.835,3.537,0.649,499.537,44.221,32.689,2.748,32.419,11.576,4.509,1
2026-09-13T09:35:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.143,3.621,0.654,499.54,44.967,31.907,2.317,32.499,12.143,4.498,1
2026-09-13T09:35:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.792,3.661,0.615,499.013,44.521,31.426,2.187,32.473,11.817,4.477,1
2026-09-13T09:35:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.12,3.667,0.66,497.217,45.307,32.542,2.763,32.707,12.229,4.51,1
2026-09-13T09:35:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.219,3.704,0.619,500.948,45.468,32.05,2.169,32.246,12.197,4.486,1
2026-09-13T09:35:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.6,3.509,0.6,496.259,44.827,32.147,2.53,32.525,12.277,4.482,1
2026-09-13T09:35:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.724,3.508,0.61,501.208,45.042,31.86,3.447,32.707,11.12,4.511,1
2026-09-13T09:35:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.195,3.639,0.765,497.114,45.053,31.979,2.929,32.827,11.622,4.486,1
2026-09-13T09:35:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.706,3.378,0.599,498.634,45.009,31.983,3.102,33.192,11.998,4.518,1
2026-09-13T09:35:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.407,3.622,0.686,501.375,45.008,31.234,3.281,32.512,11.801,4.513,1
2026-09-13T09:35:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.355,3.337,0.687,499.396,45.285,32.206,2.182,34.007,11.459,4.548,1
2026-09-13T09:35:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.437,3.474,0.656,502.045,45.334,31.941,2.311,33.443,12.36,4.501,1
2026-09-13T09:35:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.13,3.466,0.659,500.013,45.28,32.479,2.632,33.242,12.319,4.485,1
2026-09-13T09:35:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.387,3.423,0.584,502.143,45.235,32.222,2.775,33.107,12.49,4.479,1
2026-09-13T09:35:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.167,3.603,0.618,497.578,44.848,31.943,2.514,32.849,12.48,4.487,1
2026-09-13T09:35:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.637,3.596,0.648,500.608,44.458,31.733,2.719,32.475,11.81,4.505,1
2026-09-13T09:35:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.132,3.412,0.663,498.105,44.849,32.235,2.458,33.369,11.753,4.558,1
2026-09-13T09:35:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.847,3.519,0.595,497.979,45.318,32.132,3.119,33.141,12.502,4.492,1
2026-09-13T09:35:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.011,3.417,0.725,500.743,44.71,31.946,2.168,33.012,12.254,4.499,1
2026-09-13T09:35:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.355,3.539,0.638,499.612,45.651,32.068,3.954,32.572,12.095,4.454,1
2026-09-13T09:35:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.577,3.585,0.658,503.085,45.096,32.087,2.805,33.88,11.625,4.493,1
2026-09-13T09:35:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.54,3.647,0.708,497.379,45.198,31.479,2.697,33.476,11.579,4.467,1
2026-09-13T09:35:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.516,3.763,0.606,500.764,44.712,32.252,2.71,33.837,12.372,4.468,1
2026-09-13T09:35:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.664,3.596,0.652,495.928,45.083,31.931,2.693,32.848,11.625,4.545,1
2026-09-13T09:35:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.179,3.429,0.674,500.937,44.614,32.581,2.338,31.95,12.052,4.512,1
2026-09-13T09:35:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.176,3.629,0.659,502.781,44.657,32.438,2.827,31.39,11.616,4.503,1
2026-09-13T09:35:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.609,3.466,0.706,502.787,44.986,32.286,3.474,35.075,11.837,4.51,1
2026-09-13T09:35:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.684,3.446,0.753,499.375,44.905,31.626,2.419,32.818,11.241,4.526,1
2026-09-13T09:35:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.508,3.566,0.64,496.699,44.915,32.466,2.558,33.246,12.733,4.466,1
2026-09-13T09:35:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.405,3.39,0.704,501.557,44.649,31.846,1.921,34.182,12.23,4.52,1
2026-09-13T09:35:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.848,3.665,0.594,497.173,44.927,32.066,2.628,33.537,12.248,4.493,1
2026-09-13T09:35:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.863,3.326,0.74,504.29,45.505,31.806,2.716,32.774,11.38,4.513,1
2026-09-13T09:35:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.823,3.488,0.605,505.275,44.721,31.865,3.664,33.324,11.861,4.484,1
2026-09-13T09:36:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.768,3.457,0.588,498.051,44.902,32.542,2.708,34.063,11.42,4.497,1
2026-09-13T09:36:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.224,3.657,0.665,499.711,44.952,32.58,2.858,34.193,12.296,4.492,1
2026-09-13T09:36:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.945,3.511,0.702,497.469,44.706,32.14,1.593,33.03,12.275,4.53,1
2026-09-13T09:36:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.034,3.429,0.681,499.933,44.901,32.076,2.081,33.472,12.041,4.53,1
2026-09-13T09:36:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.326,3.536,0.7,500.149,44.573,31.598,2.766,31.724,12.134,4.498,1
2026-09-13T09:36:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.223,3.521,0.516,503.965,44.893,32.203,3.303,34.163,11.691,4.483,1
2026-09-13T09:36:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.336,3.537,0.698,500.265,45.339,32.149,2.546,33.243,11.846,4.477,1
2026-09-13T09:36:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.357,3.623,0.681,496.748,45.065,31.893,2.819,32.599,11.178,4.568,1
2026-09-13T09:36:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.137,3.7,0.732,499.427,45.152,31.916,3.072,33.284,11.835,4.497,1
2026-09-13T09:36:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.675,3.355,0.663,501.831,44.55,32.207,2.553,33.493,11.608,4.502,1
2026-09-13T09:36:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.946,3.525,0.699,502.359,44.831,31.948,3.271,31.986,12.113,4.52,1
2026-09-13T09:36:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.333,3.532,0.699,498.316,44.579,31.842,2.92,33.362,12.407,4.491,1
